cluster_id,centroid_lat,centroid_lon,detection_count,unique_detection_days,observation_window_days,spatial_spread_km,temporal_recurrence,duration_score,detection_frequency,spatial_consistency,persistence_score,mean_frp,max_frp,mean_brightness,max_brightness,mean_confidence,satellite_count,fire_class,industrial_distance_km,forest_distance_km,farmland_distance_km,population_distance_km,industrial_feature_count,forest_feature_count,farmland_feature_count,population_feature_count,land_cover_type
966,19.624163333333332,80.97967333333334,3,1,1.0,0.2674380563911207,1.0,0.0333333333333333,3.0,0.7889931937560571,54.11319720845448,20.123333333333335,29.43,337.80333333333334,341.5,43.333333333333336,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
967,20.144135,83.816255,4,1,1.0,0.8047605005291665,1.0,0.0333333333333333,4.0,0.5540901408839534,51.9151361510124,1.875,2.46,327.88,338.58,40.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
968,20.1762325,83.73352750000001,4,2,1.507638888888889,0.522755620704777,1.0,0.0502546296296296,2.6531552280055273,0.6567041923228429,51.02333765721141,2.3825,4.41,317.09749999999997,345.84,50.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
969,19.54290428571429,79.97478714285715,7,2,1.507638888888889,0.8453262218806498,1.0,0.0502546296296296,4.643021649009673,0.5419096028348082,53.70211191996109,4.462857142857143,9.65,335.38142857142856,350.18,44.285714285714285,1,INDUSTRIAL,,12.214,,,0.0,1.0,0.0,0.0,forest
970,19.11892,77.79694333333333,3,1,1.0,0.3293093546471323,1.0,0.0333333333333333,3.0,0.7522703398603945,53.378740130541225,6.206666666666667,7.88,356.96000000000004,367.0,70.0,1,INDUSTRIAL,,,,,,,,,unknown
971,20.2141625,83.7507975,4,1,1.0,0.2896380227961014,1.0,0.0333333333333333,4.0,0.7754113808089118,56.341560949511575,3.92,3.92,339.3625,345.24,40.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
972,20.18792285714286,83.5895442857143,7,2,1.0,0.4329417910159947,1.0,0.0333333333333333,7.0,0.6978650537444182,62.2906344082217,2.037142857142858,5.13,325.3885714285715,339.92,38.57142857142857,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
973,20.197624,83.613034,5,1,1.0,0.5283380230561834,1.0,0.0333333333333333,5.0,0.654305516786347,56.41944366906028,5.984,8.22,340.27799999999996,350.31,34.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
974,20.2214225,83.5856425,4,2,1.507638888888889,0.3744057427540874,1.0,0.0502546296296296,2.6531552280055273,0.7275871810577285,52.44099743190912,4.095,9.49,332.74750000000006,349.57,40.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
975,19.81693,81.089135,4,1,1.0,0.4909466135339236,1.0,0.0333333333333333,4.0,0.670714827025057,54.24762987383447,3.575,4.24,332.97249999999997,335.05,35.0,1,INDUSTRIAL,,10.42,,8.902,0.0,2.0,0.0,15.0,population
976,20.320238888888888,83.91410333333334,9,2,1.507638888888889,1.3494378281930304,1.0,0.0502546296296296,5.969599263012436,0.4256337358665528,54.69303861560289,4.013333333333333,12.94,328.1166666666666,348.11,43.333333333333336,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
977,18.338039999999996,73.77143666666667,3,1,1.0,0.3142115432160776,1.0,0.0333333333333333,3.0,0.7609125069414976,53.55158347216329,9.323333333333332,15.65,342.7,351.54,50.0,1,INDUSTRIAL,,,,,,,,,unknown
978,20.357963333333338,83.91606666666667,3,1,1.0,0.3281402541091791,1.0,0.0333333333333333,3.0,0.752932528704002,53.391983907413376,3.096666666666667,4.03,332.83,342.13,50.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
979,19.60301,79.35973333333334,3,1,1.0,0.3626004431733606,1.0,0.0333333333333333,3.0,0.73389085187078,53.011150370748936,6.473333333333333,6.52,340.69,347.8,43.333333333333336,1,INDUSTRIAL,,2.741,,6.397,0.0,3.0,0.0,30.0,forest
980,20.4274525,83.86412750000001,4,1,1.0,0.3427404765925958,1.0,0.0333333333333333,4.0,0.7447455539119883,55.7282444115731,2.6750000000000003,5.78,331.595,343.99,40.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
981,20.515016666666668,84.32626666666667,3,1,1.0,0.5486296662918225,1.0,0.0333333333333333,3.0,0.6457321732667626,51.24797679866859,3.5666666666666664,5.45,321.9633333333333,344.16,43.333333333333336,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
982,19.810841666666665,80.19885166666667,6,1,1.0,0.3754543923287347,1.0,0.0333333333333333,6.0,0.7270324669267545,60.37398267186843,5.811666666666667,9.23,341.6366666666667,349.86,50.0,1,INDUSTRIAL,,0.905,,1.347,0.0,16.0,0.0,41.0,forest
983,20.5523125,84.26571,4,1,1.0,0.70081313501773,1.0,0.0333333333333333,4.0,0.587954067034869,52.59241467403071,2.975,4.98,333.3275,343.69,40.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
984,20.58429333333333,84.30466333333332,3,1,1.0,0.7381813202319006,1.0,0.0333333333333333,3.0,0.575313972345868,49.8396127802507,2.1266666666666665,2.58,331.0133333333333,331.34,30.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
985,20.501702,83.791252,5,1,1.0,0.7230707925896203,1.0,0.0333333333333333,5.0,0.5803592077009733,54.9405174873528,4.954,6.23,334.506,347.28,38.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
986,20.5962625,84.29061250000001,4,3,2.4944444444444445,0.758672182604626,1.0,0.0831481481481481,1.6035634743875278,0.5686108018829192,47.459828427330905,2.6675000000000004,4.72,319.08500000000004,333.6,40.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
987,20.5985725,84.2254625,4,1,1.0,0.2889148389938021,1.0,0.0333333333333333,4.0,0.7758464483042612,56.35026229941855,5.91,5.91,344.57,353.74,40.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
988,20.31762,82.45821666666667,3,1,1.0,0.478500705749294,1.0,0.0333333333333333,3.0,0.6763608540133952,51.86055041360124,3.3266666666666667,4.48,323.52000000000004,338.77,43.333333333333336,1,INDUSTRIAL,,10.141,,13.475,0.0,1.0,0.0,3.0,forest
989,20.65181875,83.95917625,8,1,1.0,0.8857333627354372,1.0,0.0333333333333333,8.0,0.5302976654925402,61.43928664318413,3.685,5.81,340.82,348.42,42.5,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
990,20.65157,83.48266833333332,6,1,1.0,0.4746956241545305,1.0,0.0333333333333333,6.0,0.6781060332862369,59.39545399905808,14.120000000000005,17.94,344.1833333333334,350.26,43.333333333333336,1,INDUSTRIAL,,,,,,,,,unknown
991,20.491,82.472975,4,2,1.0,0.7885348479958689,1.0,0.0333333333333333,4.0,0.5591168665908542,52.01567066515042,9.045,17.02,341.93750000000006,347.87,40.0,1,INDUSTRIAL,,,,,0.0,0.0,0.0,0.0,unknown
992,20.925991666666665,84.94337333333333,6,2,1.0,0.9904454590390408,1.0,0.0333333333333333,6.0,0.5024001011727224,55.88133535678779,6.581666666666667,9.86,342.99333333333334,355.13,43.333333333333336,1,INDUSTRIAL,,,,,,,,,unknown
993,20.554053333333332,82.48415333333334,3,1,1.0,0.2518787889440429,1.0,0.0333333333333333,3.0,0.7987993796456108,54.309320926245555,3.5966666666666662,3.77,339.39,342.63,30.0,1,INDUSTRIAL,,,,,,,,,unknown
994,19.733416666666667,77.60015333333332,3,1,1.0,0.1717349398474189,1.0,0.0333333333333333,3.0,0.8534353342149361,55.40204001763206,10.13,12.5,362.37999999999994,367.0,70.0,1,INDUSTRIAL,,,,,,,,,unknown
995,21.054403333333333,84.76885833333334,6,2,1.507638888888889,0.894354068004992,1.0,0.0502546296296296,3.979732842008291,0.5278844208111177,51.763386261983825,1.8416666666666663,3.26,319.29833333333335,333.41,43.333333333333336,1,INDUSTRIAL,,,,,,,,,unknown
996,26.483005,77.36979,4,1,1.0,0.3986750021170963,1.0,0.0333333333333333,4.0,0.7149623740228114,55.13258081378956,8.6625,11.53,345.175,350.45,40.0,1,INDUSTRIAL,,,,,,,,,unknown
997,27.6884525,82.6168225,4,2,1.0,0.597234947426319,1.0,0.0333333333333333,4.0,0.6260819684739151,53.35497270281163,8.4525,11.1,347.7475,367.0,52.5,1,INDUSTRIAL,,,,,,,,,unknown
998,28.010548,81.34591400000001,5,1,1.0,1.1193546236557488,1.0,0.0333333333333333,5.0,0.471841752596866,52.77016838527066,4.078000000000001,7.55,332.43199999999996,345.48,42.0,1,INDUSTRIAL,,,,,,,,,unknown
999,27.67768666666667,77.81448666666667,3,1,1.0,0.2777502361919364,1.0,0.0333333333333333,3.0,0.7826255645863059,53.98584462505946,11.276666666666666,17.05,346.7833333333333,347.09,50.0,1,INDUSTRIAL,,,,,,,,,unknown
1000,29.55904,80.02265333333334,3,1,1.0,0.4936645110493059,1.0,0.0333333333333333,3.0,0.6694943828433706,51.723220990200744,2.013333333333333,3.59,316.69,334.5,43.333333333333336,1,INDUSTRIAL,,,,,,,,,unknown
1001,29.831123333333338,80.33639,3,1,1.0,0.3995653935119254,1.0,0.0333333333333333,3.0,0.7145075211460487,52.62348375625431,4.92,6.96,329.43666666666667,352.19,50.0,1,INDUSTRIAL,,,,,,,,,unknown
1002,29.176826666666667,76.56984333333334,3,1,1.0,0.2471098490433576,1.0,0.0333333333333333,3.0,0.8018539832454114,54.37041299824157,17.0,22.98,347.03,354.57,50.0,1,INDUSTRIAL,,,,,,,,,unknown
1003,29.0379575,75.88332249999999,4,2,1.0576388888888888,0.5805348892706048,1.0,0.0352546296296296,3.782009192383454,0.6326972006682411,52.99033273506421,8.83,11.34,354.9425,367.0,65.0,1,INDUSTRIAL,,,,,,,,,unknown
