cluster_id,centroid_lat,centroid_lon,detection_count,unique_detection_days,observation_window_days,spatial_spread_km,temporal_recurrence,duration_score,detection_frequency,spatial_consistency,persistence_score,mean_frp,max_frp,mean_brightness,max_brightness,mean_confidence,satellite_count,fire_class,industrial_distance_km,forest_distance_km,farmland_distance_km,population_distance_km,industrial_feature_count,forest_feature_count,farmland_feature_count,population_feature_count,land_cover_type
39,31.796106666666663,74.21882666666667,3,2,3.03125,0.3274416718463503,0.6597938144329897,0.1010416666666666,0.9896907216494846,0.7533287685696134,39.860658275172334,4.45,8.34,331.89000000000004,332.95,50.0,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
40,28.826971428571422,77.15757857142857,7,7,51.03125,0.8480862273978057,0.1371708511941212,1.0,0.1371708511941212,0.5411002934684752,40.28005853317845,0.8157142857142858,1.26,305.51571428571424,322.51,50.0,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
41,28.68285,76.98678333333334,3,1,1.0,0.2241293501523404,1.0,0.0333333333333333,3.0,0.8169071347529997,54.67147602839333,1.9333333333333331,2.86,314.38,321.06,50.0,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
42,28.34710571428571,77.25683285714285,7,6,48.0,0.2919455437699877,0.125,1.0,0.1458333333333333,0.7740264323230914,44.59511197979516,0.5185714285714286,0.94,299.34142857142854,303.58,50.0,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
43,28.276882500000003,77.2739125,4,4,48.0,0.1598715227807958,0.0833333333333333,1.0,0.0833333333333333,0.8621644555963377,44.951622445260085,0.7775000000000001,0.96,300.565,306.4,50.0,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
44,31.649594,74.54101399999999,5,2,19.030555555555555,0.6188837042378669,0.1050941468398773,0.6343518518518518,0.2627353670996935,0.6177095966697478,32.02265105263681,3.622,4.04,333.658,334.93,50.0,1,AGRICULTURAL,7.641,10.783,6.058,2.447,16.0,28.0,44.0,78.0,population
45,29.585344585987265,74.41846095541402,157,34,42.99513888888889,9.01949644237631,0.7907870721819327,1.0,3.651575598016571,0.0998054149478625,59.84865945945666,16.29133757961783,264.1,342.96197452229296,367.0,51.847133757961785,1,AGRICULTURAL,,12.979,6.118,1.34,0.0,1.0,1.0,34.0,population
46,31.43944166666667,74.88360333333333,6,5,17.972916666666666,1.4148609259502491,0.2781963602642865,0.5990972222222222,0.3338356323171438,0.4141025221179143,32.4399608866353,8.835,23.98,340.24666666666667,351.55,50.0,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
47,32.05790437499999,74.266595,16,14,48.98680555555555,1.1328253661819956,0.2857912419727534,1.0,0.3266185622545753,0.4688616404586916,43.76751647399287,1.558125,8.87,305.64,349.23,50.0,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
48,29.581678,74.52214799999999,5,4,32.984722222222224,0.6173415973627044,0.1212682639269021,1.0,0.1515853299086277,0.6182985719470989,41.382982681520616,5.1240000000000006,9.14,338.72200000000004,346.78,50.0,1,AGRICULTURAL,,,10.945,2.693,0.0,0.0,1.0,33.0,population
49,29.60258333333333,74.4861311111111,9,7,38.97708333333333,1.3021127323304982,0.1795927093912021,1.0,0.2309049120744027,0.4343835929301645,39.65271542052536,7.206666666666668,12.96,343.58111111111106,367.0,53.333333333333336,1,AGRICULTURAL,,,9.924,1.712,0.0,0.0,1.0,32.0,population
50,31.080585,74.28384249999999,4,4,12.96875,1.3497791872280445,0.308433734939759,0.4322916666666667,0.308433734939759,0.4255719028559728,29.342826109328296,4.9275,7.96,338.34,343.18,50.0,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
51,31.267647777777785,74.91787555555555,9,7,32.984722222222224,1.3393907039455168,0.2122194618720788,1.0,0.2728535938355299,0.4274617310881173,40.59795246251354,5.510000000000001,10.87,338.3644444444445,345.0,43.333333333333336,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
52,31.324036363636363,74.82406363636363,11,7,32.984722222222224,1.8566731238456673,0.2122194618720788,1.0,0.333487725798981,0.3500575517908031,39.20145420647588,6.36,13.84,338.4945454545454,356.27,48.18181818181818,1,AGRICULTURAL,,,,,0.0,0.0,0.0,0.0,unknown
