cluster_id,centroid_lat,centroid_lon,detection_count,unique_detection_days,observation_window_days,spatial_spread_km,temporal_recurrence,duration_score,detection_frequency,spatial_consistency,persistence_score,persistence_label,mean_frp,max_frp,mean_brightness,max_brightness,mean_confidence,satellite_count,fire_class,industrial_distance_km,industrial_feature_count,forest_distance_km,forest_feature_count,farmland_distance_km,farmland_feature_count,population_distance_km,population_feature_count,land_cover_type
618,22.931215,79.42248000000001,4,4,16.988194444444446,1.4024690619351083,0.235457629890038,1.0,0.235457629890038,0.41623845061902,42.036701318311806,MEDIUM / RECURRENT,4.4975000000000005,7.92,333.6175,334.37,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
619,23.166519166666664,77.52155666666668,12,8,17.974305555555556,3.5275691924107613,0.4450797820963567,1.0,0.667619673144535,0.2208690706872527,46.3304131334066,MEDIUM / RECURRENT,4.118333333333333,6.85,333.65333333333336,345.01,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
620,23.396,77.72506,3,3,16.0,1.0624060691614312,0.1875,1.0,0.1875,0.4848705669328239,41.63491133865647,MEDIUM / RECURRENT,4.1066666666666665,5.69,338.47,345.18,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
621,23.541614999999997,77.63779666666666,6,5,15.014583333333333,2.809911586380735,0.3330095740252532,1.0,0.3996114888303039,0.2624732824705678,42.70402371795583,MEDIUM / RECURRENT,3.303333333333333,6.68,332.5883333333333,334.81,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
622,23.811566666666668,78.00789999999999,3,2,4.01875,1.11586536361459,0.4976671850699845,0.5741071428571428,0.7465007776049767,0.4726198638138642,42.716428880365264,MEDIUM / RECURRENT,2.17,2.49,338.02,339.85,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
623,23.873086666666666,80.01015666666667,6,6,17.974305555555556,2.8268265092341025,0.3338098365722675,1.0,0.3338098365722675,0.261313126578121,42.57722648473632,MEDIUM / RECURRENT,3.75,6.42,333.04,336.03,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
624,24.431594285714286,80.99033142857142,7,6,15.014583333333333,2.1547842559584063,0.3996114888303039,1.0,0.4662134036353545,0.3169788863093604,46.25840664251855,MEDIUM / RECURRENT,3.37,4.52,334.9842857142857,340.81,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
625,24.57917,80.94766111111112,18,10,22.979166666666668,5.95075474864653,0.4351767905711695,1.0,0.7833182230281052,0.1438692683258207,44.67520948256356,MEDIUM / RECURRENT,4.368333333333334,7.84,335.0705555555556,354.81,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
626,24.61089,76.94623,3,3,10.00763888888889,1.4571983686234304,0.299771008257581,1.0,0.299771008257581,0.4069675500233297,44.230878305997095,MEDIUM / RECURRENT,5.289999999999999,6.71,337.8533333333333,341.05,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
627,25.198154,76.72579400000001,15,10,15.014583333333333,2.7294952282163516,0.6660191480505064,1.0,0.9990287220757598,0.268132800501867,55.67138363595659,MEDIUM / RECURRENT,3.933333333333334,7.43,335.15333333333336,343.51,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
628,25.25289818181818,75.75831090909091,11,6,10.99652777777778,3.355290699950075,0.5456267761288285,1.0,1.0003157562361855,0.2296057987613692,50.689684652208754,MEDIUM / RECURRENT,5.544545454545456,7.88,337.7990909090909,349.42,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
629,25.53651857142857,78.18541285714285,7,6,16.988194444444446,1.785062122564996,0.353186444835057,1.0,0.4120508523075665,0.3590584180862065,45.36679563556626,MEDIUM / RECURRENT,4.018571428571429,10.35,336.40285714285716,343.64,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
630,25.593166250000003,78.5858175,8,7,16.0,2.4387571430048105,0.4375,1.0,0.5,0.2908027401801898,47.1285548036038,MEDIUM / RECURRENT,3.8425,6.76,334.015,342.89,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
631,25.615866666666665,76.79027,3,2,9.022222222222222,0.3745059938042038,0.2216748768472906,1.0,0.3325123152709359,0.7275341137162391,47.974327594521824,MEDIUM / RECURRENT,4.989999999999999,7.16,345.3733333333334,351.79,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
632,25.84164092592593,80.23461314814816,54,21,22.979166666666668,5.30154428891203,0.913871260199456,1.0,2.3499546690843154,0.1586912594996061,64.85922863514169,MEDIUM / RECURRENT,5.703518518518517,21.57,337.2801851851852,367.0,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
633,26.212033333333338,79.19156041666666,24,13,21.992361111111112,4.918247955451283,0.5911143389434462,1.0,1.0912880103571316,0.1689689258590294,51.25095640091547,MEDIUM / RECURRENT,5.187916666666666,13.68,336.01416666666665,343.72,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
634,26.198130000000003,78.982116,5,5,16.988194444444446,1.9564223964318292,0.2943220373625475,1.0,0.2943220373625475,0.3382466596136336,42.65484857468693,MEDIUM / RECURRENT,4.0280000000000005,6.4,336.83799999999997,343.29,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
635,26.57979333333333,78.47411333333334,3,2,4.01875,0.4879538513112071,0.4976671850699845,0.5741071428571428,0.7465007776049767,0.6720638540763781,46.70530868561554,MEDIUM / RECURRENT,5.653333333333333,8.03,335.57,336.99,,1,AGRICULTURAL,,0,,0,,0,,0,unknown
